merchant_id,industry,tx_count_90d,avg_check_rub,gmv_90d_rub
3676,Товары для дома,459,4478,2055402
3679,Электроника,277,15574,4313998
3680,Красота и здоровье,272,2746,746912
3682,Электроника,570,10661,6076770
3689,Хобби и DIY,98,2747,269206
3690,Товары для дома,47,5309,249523
3693,Одежда и обувь,128,3852,493056
3696,Одежда и обувь,690,4273,2948370
3697,Товары для дома,72,5265,379080
3702,Одежда и обувь,381,3102,1181862
3703,Одежда и обувь,1000,3311,3311000
3706,Продукты питания,103,2197,226291
3707,Услуги и подписки,254,1374,348996
3709,Товары для дома,240,5021,1205040
3714,Электроника,77,12059,928543
3716,Одежда и обувь,621,3271,2031291
3718,Одежда и обувь,485,3306,1603410
3719,Товары для дома,350,5034,1761900
3720,Услуги и подписки,282,1475,415950
3724,Электроника,138,10321,1424298
3725,Хобби и DIY,195,3098,604110
3727,Продукты питания,824,2153,1774072
3729,Продукты питания,876,1947,1705572
3731,Одежда и обувь,751,3911,2937161
3732,Одежда и обувь,848,3703,3140144
3734,Красота и здоровье,223,2849,635327
3737,Красота и здоровье,277,2702,748454
3743,Товары для дома,323,5346,1726758
3746,Продукты питания,469,1666,781354
3748,Одежда и обувь,756,3268,2470608
3750,Услуги и подписки,641,1238,793558
3751,Услуги и подписки,272,1287,350064
3752,Красота и здоровье,142,2991,424722
3754,Товары для дома,153,5148,787644
3755,Красота и здоровье,359,2446,878114
3757,Одежда и обувь,440,3007,1323080
3758,Одежда и обувь,275,2837,780175
3763,Продукты питания,400,1624,649600
3764,Одежда и обувь,360,3146,1132560
3767,Электроника,248,8438,2092624
3768,Красота и здоровье,738,2882,2126916
3769,Красота и здоровье,608,2698,1640384
3770,Одежда и обувь,324,3571,1157004
3771,Продукты питания,291,2045,595095
3773,Красота и здоровье,137,2590,354830
3776,Одежда и обувь,1000,3488,3488000
3779,Электроника,194,12733,2470202
3781,Продукты питания,988,2231,2204228
3784,Товары для дома,349,4367,1524083
3787,Одежда и обувь,423,3738,1581174
3793,Красота и здоровье,121,2263,273823
3795,Хобби и DIY,189,2322,438858
3798,Продукты питания,1306,1563,2041278
3802,Продукты питания,656,1460,957760
3804,Одежда и обувь,503,3503,1762009
3807,Одежда и обувь,859,2978,2558102
3811,Товары для дома,374,5090,1903660
3813,Электроника,362,15309,5541858
3815,Товары для дома,156,4629,722124
3818,Красота и здоровье,406,2714,1101884
3819,Одежда и обувь,238,3820,909160
3820,Красота и здоровье,114,2690,306660
3822,Электроника,265,12991,3442615
3824,Красота и здоровье,636,2075,1319700
3827,Красота и здоровье,321,2637,846477
3836,Красота и здоровье,305,2791,851255
3838,Товары для дома,303,5965,1807395
3845,Продукты питания,774,1816,1405584
3847,Красота и здоровье,524,2981,1562044
3849,Одежда и обувь,647,3147,2036109
3851,Услуги и подписки,423,1668,705564
3852,Электроника,283,11521,3260443
3853,Одежда и обувь,299,3451,1031849
3868,Красота и здоровье,430,2396,1030280
3869,Одежда и обувь,266,3403,905198
3875,Красота и здоровье,579,2602,1506558
3878,Одежда и обувь,861,3438,2960118
3883,Одежда и обувь,558,3076,1716408
3886,Одежда и обувь,488,3381,1649928
3888,Электроника,339,13327,4517853
3889,Продукты питания,477,1825,870525
3892,Электроника,207,11465,2373255
3893,Одежда и обувь,649,3094,2008006
3895,Продукты питания,513,2126,1090638
3896,Продукты питания,780,1902,1483560
3903,Одежда и обувь,223,3970,885310
3908,Продукты питания,385,1845,710325
3910,Электроника,59,12571,741689
3913,Красота и здоровье,399,2767,1104033
3915,Товары для дома,176,5225,919600
3918,Продукты питания,444,2205,979020
3921,Товары для дома,164,3628,594992
3924,Одежда и обувь,344,3594,1236336
3926,Одежда и обувь,425,2965,1260125
3927,Электроника,188,12609,2370492
3928,Электроника,263,11092,2917196
3931,Одежда и обувь,360,3487,1255320
3934,Услуги и подписки,313,1308,409404
3936,Красота и здоровье,400,2006,802400
3940,Хобби и DIY,122,2324,283528
3943,Одежда и обувь,665,3864,2569560
3946,Электроника,88,13823,1216424
3948,Товары для дома,152,5644,857888
3949,Электроника,322,9784,3150448
3950,Одежда и обувь,158,4125,651750
3951,Красота и здоровье,265,3343,885895
3953,Товары для дома,260,4283,1113580
3954,Товары для дома,286,5119,1464034
3955,Услуги и подписки,339,1387,470193
3956,Красота и здоровье,283,2842,804286
3957,Электроника,146,15326,2237596
3961,Красота и здоровье,201,2293,460893
3963,Одежда и обувь,1264,2862,3617568
3966,Одежда и обувь,824,3293,2713432
3968,Электроника,211,18383,3878813
3974,Одежда и обувь,519,3743,1942617
3975,Одежда и обувь,389,3604,1401956
3977,Продукты питания,399,2134,851466
3978,Одежда и обувь,317,3876,1228692
3980,Одежда и обувь,1147,3537,4056939
3982,Товары для дома,154,4869,749826
3989,Одежда и обувь,271,3164,857444
3992,Товары для дома,1284,5029,6457236
3996,Одежда и обувь,499,3867,1929633
3997,Одежда и обувь,335,3842,1287070
4003,Красота и здоровье,488,2428,1184864
4007,Продукты питания,197,1874,369178
4008,Одежда и обувь,369,2912,1074528
4010,Услуги и подписки,451,1693,763543
4012,Одежда и обувь,1756,3612,6342672
4013,Продукты питания,720,1837,1322640
4015,Услуги и подписки,433,1424,616592
4017,Одежда и обувь,1163,3004,3493652
4021,Красота и здоровье,274,2626,719524
4023,Красота и здоровье,143,3067,438581
4026,Одежда и обувь,367,3081,1130727
4037,Одежда и обувь,1150,2839,3264850
4038,Красота и здоровье,167,2637,440379
4039,Электроника,167,14617,2441039
4043,Электроника,185,14275,2640875
4044,Красота и здоровье,404,2980,1203920
4045,Услуги и подписки,405,1407,569835
4056,Электроника,258,14163,3654054
4057,Красота и здоровье,1633,2716,4435228
4067,Электроника,275,12397,3409175
4070,Хобби и DIY,355,2709,961695
4071,Электроника,186,14060,2615160
4073,Электроника,542,13679,7414018
4074,Электроника,118,13644,1609992
4076,Красота и здоровье,562,2810,1579220
4077,Товары для дома,237,4662,1104894
4079,Товары для дома,432,4121,1780272
4080,Одежда и обувь,734,3118,2288612
4082,Электроника,366,14157,5181462
4083,Электроника,239,10612,2536268
4084,Хобби и DIY,156,2703,421668
4087,Одежда и обувь,944,3461,3267184
4089,Товары для дома,160,5327,852320
4091,Товары для дома,95,4151,394345
4093,Одежда и обувь,162,2481,401922
4094,Красота и здоровье,874,2422,2116828
4095,Красота и здоровье,371,2775,1029525
4096,Продукты питания,536,2217,1188312
4104,Электроника,149,11773,1754177
4107,Продукты питания,491,1709,839119
4109,Услуги и подписки,198,1544,305712
4111,Одежда и обувь,536,4251,2278536
