user_id,segment,signup_date
3281,Курьеры,2024-09-17
3282,Фрилансеры,2024-10-04
3283,Фрилансеры,2024-09-25
3284,Мастера услуг,2024-08-09
3285,Фрилансеры,2024-12-29
3286,Мастера услуг,2024-09-26
3287,Таксисты,2024-11-28
3288,Таксисты,2024-12-18
3289,Мастера услуг,2024-12-26
3290,Таксисты,2025-01-24
3291,Курьеры,2024-12-04
3292,Таксисты,2025-01-25
3293,Мастера услуг,2024-09-26
3294,Курьеры,2025-01-15
3295,Мастера услуг,2024-11-24
3296,Фрилансеры,2024-11-07
3297,Мастера услуг,2024-09-07
3298,Курьеры,2024-10-18
3299,Курьеры,2025-01-20
3300,Мастера услуг,2024-12-05
3301,Фрилансеры,2024-10-22
3302,Таксисты,2025-01-27
3303,Фрилансеры,2025-01-27
3304,Мастера услуг,2025-01-08
3305,Мастера услуг,2024-09-22
3306,Курьеры,2024-08-13
3307,Мастера услуг,2024-10-30
3308,Фрилансеры,2025-01-15
3309,Фрилансеры,2025-01-11
3310,Таксисты,2024-08-14
3311,Таксисты,2024-11-22
3312,Таксисты,2024-12-20
3313,Мастера услуг,2024-09-28
3314,Курьеры,2024-09-19
3315,Курьеры,2024-12-01
3316,Мастера услуг,2024-09-25
3317,Курьеры,2024-10-21
3318,Мастера услуг,2025-01-22
3319,Таксисты,2024-10-03
3320,Курьеры,2025-01-14
3321,Мастера услуг,2024-12-11
3322,Курьеры,2024-09-27
3323,Курьеры,2024-10-27
3324,Фрилансеры,2024-12-02
3325,Таксисты,2024-12-10
3326,Таксисты,2025-01-05
3327,Фрилансеры,2025-01-14
3328,Таксисты,2024-09-25
3329,Фрилансеры,2024-08-21
3330,Мастера услуг,2024-10-08
3331,Таксисты,2024-09-14
3332,Мастера услуг,2024-11-12
3333,Мастера услуг,2024-09-16
3334,Мастера услуг,2025-01-22
3335,Курьеры,2024-10-06
3336,Мастера услуг,2024-11-03
3337,Мастера услуг,2024-11-20
3338,Фрилансеры,2024-08-30
3339,Курьеры,2025-01-01
3340,Фрилансеры,2024-08-30
3341,Курьеры,2024-09-14
3342,Курьеры,2025-01-26
3343,Мастера услуг,2024-12-23
3344,Курьеры,2024-12-14
3345,Курьеры,2025-01-01
3346,Курьеры,2024-12-01
3347,Курьеры,2024-11-29
3348,Таксисты,2024-10-14
3349,Мастера услуг,2024-11-09
3350,Курьеры,2024-12-22
3351,Таксисты,2024-08-15
3352,Фрилансеры,2024-09-13
3353,Курьеры,2024-09-24
3354,Мастера услуг,2024-10-05
3355,Фрилансеры,2024-08-07
3356,Курьеры,2024-08-31
3357,Таксисты,2024-08-27
3358,Мастера услуг,2024-11-24
3359,Мастера услуг,2024-10-06
3360,Фрилансеры,2025-01-08
3361,Таксисты,2024-09-10
3362,Курьеры,2024-11-05
3363,Фрилансеры,2024-11-23
3364,Фрилансеры,2024-08-22
3365,Таксисты,2024-11-22
3366,Курьеры,2024-10-27
3367,Курьеры,2024-09-04
3368,Курьеры,2024-08-03
3369,Мастера услуг,2024-09-05
3370,Мастера услуг,2025-01-21
3371,Курьеры,2025-01-17
3372,Таксисты,2024-08-15
3373,Курьеры,2024-08-24
3374,Курьеры,2025-01-07
3375,Курьеры,2024-11-23
3376,Фрилансеры,2024-08-28
3377,Курьеры,2024-10-10
3378,Мастера услуг,2024-09-26
3379,Курьеры,2024-11-10
3380,Курьеры,2024-10-18
3381,Мастера услуг,2024-10-21
3382,Таксисты,2024-11-25
3383,Фрилансеры,2025-01-22
3384,Курьеры,2024-08-21
3385,Курьеры,2024-12-07
3386,Таксисты,2024-08-23
3387,Курьеры,2024-09-23
3388,Таксисты,2025-01-16
3389,Таксисты,2024-08-07
3390,Курьеры,2024-11-21
3391,Мастера услуг,2024-12-26
3392,Курьеры,2025-01-23
3393,Курьеры,2024-08-29
3394,Курьеры,2024-10-03
3395,Мастера услуг,2025-01-03
3396,Курьеры,2024-10-11
3397,Курьеры,2024-11-07
3398,Фрилансеры,2024-10-16
3399,Фрилансеры,2024-08-24
3400,Курьеры,2024-12-31
3401,Мастера услуг,2024-09-03
3402,Фрилансеры,2024-09-13
3403,Курьеры,2024-09-10
3404,Мастера услуг,2024-08-23
3405,Таксисты,2024-08-07
3406,Таксисты,2024-11-04
3407,Мастера услуг,2024-10-06
3408,Мастера услуг,2024-09-11
3409,Мастера услуг,2024-11-18
3410,Таксисты,2025-01-07
3411,Мастера услуг,2024-09-09
3412,Курьеры,2024-08-04
3413,Фрилансеры,2024-12-22
3414,Фрилансеры,2024-12-22
3415,Фрилансеры,2024-08-12
3416,Таксисты,2024-10-26
3417,Таксисты,2024-11-19
3418,Фрилансеры,2024-08-12
3419,Фрилансеры,2024-09-23
3420,Курьеры,2024-09-05
3421,Фрилансеры,2024-08-09
3422,Таксисты,2024-10-26
3423,Курьеры,2024-12-03
3424,Мастера услуг,2024-08-28
3425,Фрилансеры,2024-10-14
3426,Курьеры,2024-09-09
3427,Мастера услуг,2024-12-26
3428,Мастера услуг,2024-08-04
3429,Курьеры,2024-10-14
3430,Таксисты,2024-12-02
3431,Фрилансеры,2024-09-02
3432,Курьеры,2024-09-06
3433,Фрилансеры,2024-10-31
3434,Курьеры,2024-12-08
3435,Мастера услуг,2024-08-12
3436,Таксисты,2025-01-13
3437,Курьеры,2024-09-01
3438,Фрилансеры,2024-12-07
3439,Фрилансеры,2025-01-12
3440,Мастера услуг,2024-09-02
3441,Курьеры,2024-10-11
3442,Таксисты,2024-09-28
3443,Таксисты,2024-09-13
3444,Мастера услуг,2024-08-28
3445,Таксисты,2024-11-27
3446,Таксисты,2024-11-24
3447,Мастера услуг,2024-11-11
3448,Мастера услуг,2025-01-27
3449,Курьеры,2024-11-22
3450,Курьеры,2024-09-26
3451,Курьеры,2024-08-19
3452,Курьеры,2025-01-11
3453,Мастера услуг,2024-08-30
3454,Мастера услуг,2024-12-02
3455,Мастера услуг,2024-09-24
3456,Таксисты,2024-11-04
3457,Курьеры,2024-12-07
3458,Таксисты,2024-08-06
3459,Таксисты,2024-09-03
3460,Фрилансеры,2024-08-11
3461,Курьеры,2024-09-23
3462,Курьеры,2024-10-30
3463,Курьеры,2024-09-05
3464,Таксисты,2024-08-19
3465,Фрилансеры,2024-12-07
3466,Мастера услуг,2024-08-31
3467,Курьеры,2025-01-21
3468,Курьеры,2024-08-08
3469,Таксисты,2025-01-06
3470,Мастера услуг,2024-08-15
3471,Фрилансеры,2024-11-09
3472,Мастера услуг,2024-09-27
3473,Мастера услуг,2024-10-06
3474,Курьеры,2024-08-22
3475,Таксисты,2024-09-18
3476,Курьеры,2024-10-16
3477,Мастера услуг,2024-10-29
3478,Фрилансеры,2024-10-07
3479,Курьеры,2025-01-03
3480,Таксисты,2025-01-09
3481,Курьеры,2024-11-05
3482,Таксисты,2024-12-13
3483,Курьеры,2024-09-17
3484,Мастера услуг,2024-09-22
3485,Мастера услуг,2024-10-11
3486,Мастера услуг,2024-10-10
3487,Фрилансеры,2024-11-03
3488,Курьеры,2024-11-28
3489,Мастера услуг,2024-08-04
3490,Курьеры,2024-10-30
3491,Курьеры,2024-12-26
3492,Курьеры,2024-10-28
3493,Таксисты,2025-01-15
3494,Мастера услуг,2024-09-11
3495,Мастера услуг,2024-08-19
3496,Мастера услуг,2024-10-30
3497,Таксисты,2024-12-23
3498,Мастера услуг,2024-08-29
3499,Курьеры,2024-11-21
3500,Курьеры,2024-09-05
3501,Мастера услуг,2025-01-16
3502,Фрилансеры,2024-08-25
3503,Фрилансеры,2025-01-09
3504,Курьеры,2024-12-05
3505,Мастера услуг,2024-10-06
3506,Таксисты,2025-01-17
3507,Мастера услуг,2024-08-04
3508,Курьеры,2024-10-13
3509,Мастера услуг,2024-10-18
3510,Курьеры,2025-01-13
3511,Курьеры,2024-12-16
3512,Мастера услуг,2025-01-02
3513,Курьеры,2024-11-26
3514,Фрилансеры,2024-12-12
3515,Курьеры,2024-09-15
3516,Мастера услуг,2024-09-04
3517,Фрилансеры,2024-10-29
3518,Фрилансеры,2024-10-28
3519,Фрилансеры,2024-09-20
3520,Мастера услуг,2024-11-01
3521,Таксисты,2025-01-01
3522,Фрилансеры,2024-09-11
3523,Таксисты,2024-08-25
3524,Мастера услуг,2024-12-19
3525,Курьеры,2024-09-11
3526,Курьеры,2025-01-02
3527,Фрилансеры,2024-11-07
3528,Мастера услуг,2024-12-31
3529,Курьеры,2024-09-16
3530,Фрилансеры,2024-11-29
3531,Фрилансеры,2024-12-14
3532,Мастера услуг,2024-08-25
3533,Таксисты,2024-11-17
3534,Мастера услуг,2025-01-10
3535,Курьеры,2024-10-11
3536,Курьеры,2024-09-08
3537,Курьеры,2024-11-05
3538,Мастера услуг,2024-10-11
3539,Курьеры,2024-08-21
3540,Мастера услуг,2025-01-26
3541,Курьеры,2024-11-12
3542,Таксисты,2025-01-25
3543,Курьеры,2024-08-29
3544,Таксисты,2024-08-28
3545,Курьеры,2024-10-16
3546,Курьеры,2024-09-18
3547,Фрилансеры,2024-09-03
3548,Курьеры,2024-10-07
3549,Фрилансеры,2024-10-18
3550,Таксисты,2024-09-13
3551,Мастера услуг,2024-09-02
3552,Мастера услуг,2024-11-25
3553,Курьеры,2024-10-04
3554,Мастера услуг,2025-01-16
3555,Таксисты,2024-09-24
3556,Курьеры,2024-09-10
3557,Курьеры,2024-12-19
3558,Фрилансеры,2024-09-27
3559,Мастера услуг,2025-01-08
3560,Фрилансеры,2024-10-30
3561,Курьеры,2024-08-11
3562,Таксисты,2024-10-02
3563,Курьеры,2024-11-04
3564,Таксисты,2024-11-04
3565,Фрилансеры,2024-11-27
3566,Фрилансеры,2024-08-29
3567,Таксисты,2024-12-23
3568,Таксисты,2024-08-16
3569,Таксисты,2024-11-23
3570,Фрилансеры,2025-01-04
3571,Таксисты,2024-11-09
3572,Таксисты,2024-11-07
3573,Фрилансеры,2024-11-24
3574,Фрилансеры,2024-11-18
3575,Курьеры,2024-10-28
3576,Фрилансеры,2024-08-30
3577,Фрилансеры,2024-09-25
3578,Курьеры,2024-08-07
3579,Фрилансеры,2024-08-31
3580,Курьеры,2024-08-10
3581,Фрилансеры,2025-01-10
3582,Таксисты,2024-10-31
3583,Таксисты,2024-11-04
3584,Таксисты,2025-01-12
3585,Таксисты,2024-11-09
3586,Курьеры,2024-08-14
3587,Фрилансеры,2024-08-18
3588,Таксисты,2024-12-06
3589,Курьеры,2024-08-26
3590,Курьеры,2024-09-22
3591,Таксисты,2024-09-14
3592,Мастера услуг,2024-11-03
3593,Мастера услуг,2024-10-16
3594,Курьеры,2025-01-07
3595,Таксисты,2024-10-19
3596,Фрилансеры,2024-12-29
3597,Таксисты,2024-12-26
3598,Таксисты,2024-08-27
3599,Фрилансеры,2024-09-16
3600,Фрилансеры,2024-08-05
3601,Таксисты,2024-08-21
3602,Мастера услуг,2024-09-26
3603,Таксисты,2024-09-20
3604,Курьеры,2025-01-27
3605,Курьеры,2024-08-17
3606,Курьеры,2025-01-20
3607,Мастера услуг,2024-08-22
3608,Курьеры,2025-01-20
3609,Курьеры,2024-09-24
3610,Курьеры,2024-11-09
3611,Таксисты,2024-12-11
3612,Таксисты,2024-08-24
3613,Таксисты,2025-01-02
3614,Мастера услуг,2024-08-26
3615,Фрилансеры,2025-01-15
3616,Мастера услуг,2024-10-02
3617,Таксисты,2024-12-26
3618,Курьеры,2024-11-04
3619,Мастера услуг,2025-01-07
3620,Мастера услуг,2024-11-28
3621,Фрилансеры,2024-08-23
3622,Фрилансеры,2024-11-27
3623,Фрилансеры,2024-12-07
3624,Курьеры,2024-12-24
3625,Курьеры,2024-11-20
3626,Фрилансеры,2024-11-01
3627,Таксисты,2024-09-18
3628,Курьеры,2024-08-02
3629,Мастера услуг,2024-09-30
3630,Курьеры,2024-10-22
3631,Курьеры,2024-11-08
3632,Мастера услуг,2024-11-06
3633,Курьеры,2025-01-05
3634,Мастера услуг,2024-12-10
3635,Курьеры,2024-10-13
3636,Мастера услуг,2025-01-01
3637,Курьеры,2024-08-22
3638,Фрилансеры,2024-12-02
3639,Таксисты,2024-10-04
3640,Курьеры,2024-08-06
3641,Мастера услуг,2024-11-26
3642,Фрилансеры,2024-12-07
3643,Мастера услуг,2024-11-25
3644,Курьеры,2024-08-14
3645,Фрилансеры,2024-12-25
3646,Курьеры,2024-08-02
3647,Мастера услуг,2024-12-05
3648,Фрилансеры,2024-12-11
3649,Фрилансеры,2024-10-20
3650,Фрилансеры,2024-08-23
3651,Курьеры,2024-08-31
3652,Мастера услуг,2025-01-25
3653,Курьеры,2024-10-12
3654,Таксисты,2024-11-23
3655,Мастера услуг,2024-12-11
3656,Фрилансеры,2024-11-03
3657,Таксисты,2024-10-28
3658,Курьеры,2024-11-20
3659,Мастера услуг,2025-01-26
3660,Мастера услуг,2024-12-22
3661,Мастера услуг,2024-11-23
3662,Курьеры,2024-11-19
3663,Таксисты,2024-10-02
3664,Мастера услуг,2024-12-23
3665,Мастера услуг,2024-10-05
3666,Мастера услуг,2024-08-11
3667,Фрилансеры,2024-10-26
3668,Таксисты,2024-12-30
3669,Курьеры,2024-12-09
3670,Мастера услуг,2024-09-25
3671,Мастера услуг,2024-09-24
3672,Курьеры,2024-12-30
3673,Курьеры,2024-11-10
3674,Курьеры,2024-11-04
3675,Фрилансеры,2025-01-18
3676,Курьеры,2024-12-07
3677,Курьеры,2024-11-16
3678,Мастера услуг,2024-12-01
3679,Курьеры,2024-10-21
3680,Мастера услуг,2024-11-10
3681,Курьеры,2024-08-06
3682,Курьеры,2024-12-09
3683,Курьеры,2024-08-07
3684,Фрилансеры,2024-11-23
3685,Курьеры,2025-01-20
3686,Фрилансеры,2024-11-19
3687,Курьеры,2024-10-02
3688,Мастера услуг,2024-08-22
3689,Таксисты,2024-12-18
